clustered_id,clustered
783be3e845f1a1fbf8570eeaf51e3eaedf3e4d31,container trees
e70dae53f440856ff985e0765a7f5888f6d8d064,container plants
cc7aa4cf6afde4981bdb6347b06e55fc471293a1,leather goods supplies
2803c151d2e1a82fdc8c3e5e078101c8eacb12e8,leather goods accessories
e8513479a2de9079e7d3ab9576b34a37ace21f81,hairdressing schools
7cf43219e9c4d8934907a1f92bc5a2d3e2e9b82c,beauty schools
928124af1473d61062c80dcc9e14d47434be2003,scraper conveyors
2b3fd206f63445f43b83dc005a0eddee1f475acd,measuring instruments for fibre optics
2fa206c6592ae886128f785237e9cdb482e33b88,control instruments for fibre optics
12b587fc26b2306d70ae3bb8d19652e55063dfc9,aquaculture
49c2086ed13ddbea08ce55cf67343bad01342b52,pisciculture
242ab1189baf49a17a60fc09d069d753095a931e,"engineering, industrial contractors"
5ecc565f9ef110b0c415151b3ed01705bd9ec204,paper products for packaging
3a4319f0ab9beeb318d70b84f009956694b47e0e,items for packaging
98292cdc198440bb2307eacf8c4e994d9840015f,"speed measurement, equipment"
7565a3b9510065e5e2faa876f9224cbc01459cd9,"speed measurement, instruments"
326538713a0887398eaf0582ec8ae27b955a563a,speed regulation equipment
11420f5ab4cf2c3c84f793374cbaccfe2e030118,speed regulation instrument
02e9297d408888aca066cc8ffacd66f369b0e06a,fairs organisation
c8207a72a0de74c435420979fdcbd1fc49476fd4,fairs facilities
e06d4bdc3950b1443ee4debe11d790b6371be41a,shows facilities
35b8e444ba51af8dfb31a66ed9a2c147a2d2fbf7,welding technology
614527e043fddcfcb07171f16db43ef6c1a94926,cutting technology
a818af528bf842b82820084ab37dc32e90788d87,effluent treatment
03e8d66d6317c502509da481e5f06ee9463ed0f8,canvas for manufacture of military
55ed0df283eb184611d3d7ccd782c23862cbe880,canvas for manufacture camping tents
3b6739735139c4494d23152a598f342a3ab998f8,concrete stones
9f52788bfe6cd2a3e7b9e19dda807193c65a09cf,organic acaricide
2333380818c0b4093e4cfcd0e0455b178eb52610,organic insecticides
3358f21371b173bc5809779a31d641a119c927b7,measuring components
b36b2b31f3a7bc6f3647f94822a39336aa92944f,measuring accessoires
647057674e052b2185c4cff8caa04997c4795c81,folding of rubber
fd87f38f45f00a75259a563d85e193dd74a5759a,folding of plastic
9ff01c417331e1985d0ecaa5f52e93e1896823cd,bending of rubber
552f95ed8fd9d0ffa2b5b8daee9c78fa2903b9ba,bending of plastic
31c86750b62040f6781f46f00d3471a8d24cc406,rubber processing
37bf57d1d453febbad25efbdca65286a27adb906,"clothes, sorted"
e4d970cbb7fa294a0ab299e86c997fa88e00586b,"clothes, unsorted"
7d8989c076ed90d45285600a4ea1f251c7905482,saloon car hire service with driver
a924c828ed5a829f8fc49ac2d170c814cc3def53,processed fish products
a750b2f26e731f82080517165597c9e95ff0fdb2,deer sausages
5192f79374a3f558d597fc9bf690857dc88c3bfa,deer pate
9fcb8dbc92236e11084d0682aa48cc77e90f673c,systems for pickling metals
bbb25bfc88514d0ac19d0f476d92e4fabaf8e5a0,machinery for pickling metals
35750f3acfc78d683f7eb01c5608413abbdb01ad,scrap aspirators
3507d123b84b247d92fed99bef6e46819732862e,shaving aspirators
043dd90b8ffc8d85153fb1c96bda4bb72aa8fdb2,rendering
bf2adceb52cf74c276b3db0b51f4f25d3a6f1953,"transport, wide loads"
1026f4acc13ea54f379956f3a47f2469d2597916,annealing muffles
34a2b1af027ab00ff4b760687fd9a7bbd9af9d0a,hardening muffles
39c97b9e6c8bdb71dcbe9341dcf153fd6efcffa2,conveyors
caeb93f990d5c042faed8e117303ae8439469ae8,overheads
4ca64a5521e07b03611eda93969a49fab8a16d4a,combined winches
7a4d9dbcf62609b98fb9d7c785e767028664460b,combined capstans
ff11d4e3c9a2333218210e116ae128c775fc6641,glass partitions
f9f41c4738f21b3f347e1cb59cec5025c1cc9ae4,power stations
8cb1b0eb6fd41effa6863f2b801e920cf356fead,crop planting
bb2bd8966651b748ca8fb9470aac757edd3e5655,cnc milling
92bee40d72ac8e909501970a1f49a1667e1c8ead,cnc drilling centres
d986814b770a72f07db0f7c8695308404f459e73,volkswagen
df44a1c6f830f3230610f6812231585f7b883859,audi
ffe7966ef3d4fb0fb764d9f6a24799ffe1c789dc,sokda
9ec4236a09d01395a838f2e774923b4e8548fd19,porsche
431cf7f6c7ae522d2c9ccc1075fed713d541781b,rafts
3fea93d27d200a96fc9e41ada467fda07ed68560,publishing
6dc7e63e5d4ee0d0f1c1aa982f8a6a6eede026af,ft-ir microscopes
d7a859355dc54bdd12e57c8881de7b3c72429a30,raman microscopes
fa718fc077fc12828ae5b07e4cbf570aef0e9e3f,regulation of weft density
b2c8557b9448e94faa5e32961a5510bdaad078d7,regulation of basis weight
53d9bc34e6974a3606e311223b2abefe0b610187,helium gas balloons
6ccb4b7c39a6e77f76ecfa935a855c6c46ad5611,staff
6876a4119b1fa3087ada51d6ec9f5cb297262d00,stucco
7f50fd4afd66e6540da10249bc7f0cce6a71cce7,cocks
d8d727405fc2c81a9c6fb0583087e67cfc277db6,valves
f33bcfc9ec189534ed99530e1ccdb1ba9bc05a3f,seamers
daa84b380ec8a21b969d9a4f542de75aabd1fbd3,seamer parts
cca61741e7a7718642f6a66e9ae4d9bd6731c96e,door seals
a5e8dbb31c0d4ca2e9e9897787bef4c5ca2eb76b,edge trims
d7efd42b7dbedd742933c97e9c4a358fe51ca541,watch buyers
a65f7fe56c7ed35226b2507752e872e5b0d524da,clock buyers
029075bb9eb6db297893d6bc6a72849914533860,"its alloys, aluminium tubes"
e2e04bfa30bbf89390a31a192832c57cefda680a,terminal companies
3762f770b675c47b1c60094a5b6dffac9901a65f,lodging
1470599f8f55efda5e958a3d8071034270e94ef1,door looks for the construction work
5b3cd6af3e5ba3493cddaf91d0adc7a84328d4d0,window locks for the construction work
401a3ab477970ccdcbc4a14ca163bf1cc23d0dba,tanning fur
e6464eda759d61f9af9e6fa5a87da252e5680f43,machines for catalytic processes
9a7c679297a41ba616b7e87b649a1a18f07f0e04,protection services
1a8b0cee17a2d7a383ea2cf69f93df7cc52bf099,"pipes, metal"
6d31dcac09ce4e4b3c0f47a997162ef928f4ae52,"piping, metals"
43c44a47bec0d585bcf463d719387dca5c436df7,self-adhesive fitting
744594c23eb226eb33e53a9109190980a1a18cc7,furnishings shelving
4d368e7035968b0511d726009349da3679f49fe9,commercial shelving
545f0b73aaa26538abb2209f5bf50000da953b85,covers
b184bff8c0a8a0abe2289b7c79e0f6af4f03bf0a,machinery for descaling
4662276b6f0e20dc4190926ed775998ae31a83da,systems for descaling
3afaa8e469f9eb0aa80eba804959be4e7171ce38,roasting systems for butheries
f51a32c7f8fd93a5ebae6a4b9e11ed2447cc9095,shipment
3a9e7b07ed5a4def6cc10aefd08ccaac9fac96e6,"sun protection, interior"
3c2ae80e47d11e5f24fe5e8b5191521217b0fa1c,"sun protextion, exterior"
07813ed1416a600cc377e5b275cc62c837fc48ef,sill protection
539b86b3f35e7d54ce02bfd8350f078bb2dcf135,surface grinding
d6d069dabff423a48712edad3b5674ddf9984af0,profile grindind
f06435167afc5f7e595fbc3c4ae3e416bcb98c9f,organisation of special sales
fdbe3a673998e1807829cf511a60e651a3267684,management of special sales
564f5d344c8253bef2e9da42e1a13405205c3441,panels/rolls
4d769bb548ffca0d4e1cdead400db0ef337a70c9,tradeshows
c79b0bb514a32a4746d65aeed9fe47f0116f9eac,conferences
e20e6cdc9f2c5a4480df91d0f9cf0bf836794660,sails
1a2f01a1248f12e30ddac7212972de31901e9e78,"sails, accessories"
2085c8580cb7944bdc06cc8f2117888918754728,aspiration systems for oil mist
458009733748a1c9117161522003ccf23deac828,waste incineration communal
416118ea53d0d9bfe1ec49640683821e94dc71fd,waste incineration medical
f6b97ffe42844ddb3f8fc97b91986c8b62d17475,school stationery
d10256313de9c4d3d51940119d28bd67355c44da,drainage equipment
db6dc45a962ff50b2ce8c9fe541f3dae61545d82,airships
1859abacc708cf1e1cdf6dfa4f5059429152dc57,aluminium for the petrochemical industry
68e9d560e232bcf0ffe0fb12497c62c00bf2a9b2,titanium for the petrochemical industry
119905bd1c952810348c2643b952cf27b9d021fd,"chains, iron"
fbf1497afb8e08c765a0b9b24d7ee6e93c389ed4,sealing machinery
ab751860ee9aafd324b5ba9530c0accf3aa00437,wrapping equipment
1c6820ed95d7e197d0ec70c052b925cb9bedc7fd,industrial refrigeration equipment
ddbac09d893e792de1d6a5f98c3da2dcdc940b1d,metal milling
a9f4d53bf8a8a1b9bf21a824287c429b462c3651,industrial supplies
a9db88b13f660e1a3b66db8f507508acc6c05910,hygiene equipment for boats
a596666f0c0f8d2edb518f7dba3d34c3e657bfc9,sanitary equipment for boats
1b74364e2a24fc93954c12c16e15a77b4911e83a,treatment of films
9fec8247d4d34caeb441b818d43c231334815a94,offshore platforms
7c4e490de5c0706da70a3bb531fe81271a47369e,offshore installations
0e0f0c03ab4b0c92dd60e28b8cbbac53c5a551de,threads machines
e581be5a5f3f0cd8ef557ac3d2243ebaea34a9b7,screws machines
6465894cc231471565393a7abed425be6e6fdf6d,bolts machines
e1a35d52fef4f00c9e575b2e35d972654658e09c,nuts machines
1a625c9dafed8b55b5e07ec4f13e0df7d7d6b6a2,rivets machines
accaa7fcbce883981dcf0fcf4d914e49d49e2a7d,"waxes, household"
f228b06bd28fe1493bf5f88a01436342fc5a1d87,subcontract packing
091e3427d09c487b8fc013af19b89246b0e42957,gas extractors equipment
1c6322b6eb336471bbe5b7ef39157a6b8457cc3b,smoke extractors equipment
262fc76675a598bf78cfdf12886a2d708e31ce3a,search engines internet services
b556f80f514164769c0879b7fec2b4800c922173,directories internet services
2f67253f3e0d44224ea3b6dc5da96ae651fb5c31,fungicides for wood
6b1a11a6cc60900ba19df5aefbcb38f40a237768,insecticides for wood
fb810523992a2084bf9c97850573ffcee62decc7,installation of goods hoists
c77a9eeb6ee1de308fdd4009d41735fb02fe8444,"wines, calabria"
ffbb30a92c7e3581b1eff3087730fb44a4392afa,"wines, lucania"
152db734a2777aee247398f00c0bdb41667a4ea5,packaging of perfumes
91fcab9e0ce4912020efd0c9ba59340f768762e4,flyer bows
6d88fb6b43e84811552fc17f704408d84fe2bfd0,strainding bows
8041e737a6284088e2912e1eae9c6bce69b5db60,carbon bows
6d70aa2b2a07c1407d28b98a46ea36b7680062b2,skates
e1b6c71387bb3a73299c77b783b0c3dc96965d9e,roller-skates
f4d3814249827758510532cddad0c762d1cd9812,rubber plastics
421ba3d13e0c7f79ff3b0fbb384e429086293b43,food tours
bbf0e7df7114910684a36d3b6e4951a7314333aa,bamboo baskets
1ec6f0408d01c98846ed0e4935712a512aa2f58e,passenger transport by tourist
0a08c3ba75449529c17f8021061ffbc78c92f105,seasonal buses
f1ef16935a73d8651469a539cb542c7c5b1f916c,"meat, boned"
2c7bf1b777859b71647b1a53eecb4401d1f9dd35,research
40c34c7dafc7de1f3c79996cf8ad1a5876d067ee,duvets
cac3858e64acc646205eac8f865f6d9df00483b0,eiderdowns
47d8c8934f14b6663f36feb460b018ac593ce65f,mettaloids
c9866523b167684bb281f2cd525d90c827b688cc,compounds
834671e7e97ceaa740efb273a4f61d83bdcc0611,estate agents
84a62dcc2376f309eec4284f1d54d042a6eec609,vegetables processing lines
2411d83a6336d2dd20630f8325ad2bcc045e8212,fruits processing lines
8fe3914a3c1956c40674dac460ca470d6ea4363d,urban fixtures
1a34db438464c4139d867efad5aff45036bba487,urban installations
f6420dd87cfede8a8358820834b8e1cceba5475d,horse riding equipment
cc7b8d4c874b5503b4145e485d8c54360a72abed,horse riding accessories
f677037e9399b6c3c95166143b51ece0b8aaebef,"road work machinery, rental"
12adec7e8e5bb7288031d4565d1cc44396b905f9,packing manufacturing machinery
8f7bff8a56130fa730a02490e2d3f5dbe9e02972,packaging manufacturing machinery
ea5b87a32120aaf8c5344d06c03902cc1c2754ba,replacement of turrets
da5a757f10e0677b735189ee1dfb912fde801029,replacement of chimney pots
45d235334a4675f22514d4f6f478fef105e9c40e,manicure items
e427c153439cbc20d138326be3b6c66583854f2c,pedicure items
6e2bb110a4f882f4e26e8db6ec25558aa34925a3,"softeners, osmosis"
d46f6725b62174c9fd79e95376b706abd6ac1085,"softeners, demineralisers"
02d20be890e2838e6e32ea82fd4ddd40a1ae906e,components for ships
f28d651c14cde4ebb982fde8863b8a237958571e,systems for destructive material testing
3a330d20dc2091a83ff37ddccff8001ed41745d3,sacks for packaging
f8190c4b88c5e4d12303fd181019f59b4f19984b,locks
5944ae25418ceabcf285dca1d721b77888dac89b,keys
5cd8b7129559bac8ce0ed5a7b774a7dc27965f56,textiles finishing
4428bb66b9aaecc4157c48d4dbd2d99fbde9c5ee,systems for extracting fruit juices
ba673499dd60152b258e293795d2ee394eda43c0,equipment for extracting fruit juices
d69e4647c8a1e056e6cf41e9702712c55352640f,refresher centers for company. employees
e2550023a25a6e5b2769dcefbe2458b1b52c1ac4,requalification centres for company employees
9ad5321ce9aa34557ff8e9ff871b79db0ce49717,dairy products
a864ef53a6b97c80d98547229d85bf1f51dd4d54,scents for essential oils
ad08708b577499216607f54e1461ccbfeeabb328,transport of gas
4a3fae520179e644407395a913a7d5a9277d1b92,pens
81ec6c5785d353d9c303b22b834b596abdbc609c,manufacturer of statues
25c3b3e797246adf4db7751d8c251eb01f6022ec,manufacturer of scultures
0622ff4f9681c5b9336c0260741654f7dc1d4660,"earrings, silver"
e1b30abae263c4c218154b23f9674a72acc7f3bc,pos fairs
4ae6b587a617f258304f675757b6b8d47cbfaf78,pos exhibitions
773183b25fbff4441d26acc76b8ef38b0b1681dd,smart mobility for the blind
c1b5d739786454b5e619298514a84f8bd2dda4b2,smart mobility for the visually impaired
b1a0ac58c486f3f3970cdd639ec82f2fd5ce6ea3,"fork lift, rental"
4f19e15de1e8c3ad599cb6d4598e3cf59e07712b,cncn turned
27f4d623a1d8662d30afee7506a7bc3f8a5dce13,pastry-making machinery
6ac9b96ccad13559802b248a88ab11840953b924,pastry-making equipment
ec98fee1a1bb46e9fb0d35cd3063591dcfd9872a,systems for floriculture
9eb4289a0aa59994fa2616740b1376065131d222,systems for gardening
967fce996692b2830bc4f69bc34d2ded25945618,automation of lifting systems
5d1cf32ab61a8a627db7e9596aaaad184de486dc,plastic bags for the food and canning industry
f4041df2521d62b502b8a766ba931c1c065060e1,film for the food and canning industry
938cfe2f4ad957047c0126006e24423425af1764,vibrators installations
38ef1ec3b997c23cb49c65cedc1778d15f793b6a,systems for waste dumps
a7c0bdf3e8c6c26d528f42a8589a650c283d9855,equipment for waste dumps
55b9342d58503e3ec4ba09c9cc4680077376dcd0,polyester film
22b3228720c7380174d4ecd42d90b1689d471cec,bopet
b5f005c928dc18ec872d54ad644b8d49ea8cd9ce,dredging of harbours
3e374cb423cde789b0f08e7c3f82c12d92fa506a,dredging for rivers
dbbca70121efa29c25f405f54f49b21dfc28ad68,dredging for canals
f0991e39353c5c096a4f4c4f13e1184a29658fc7,flavouring for sweets
2c75680a91a486f03c203eaca7669a4f4751cf8e,flavouring for pastilles
139ebc1a0ecfc4576577596ad7cb9f1efd9b4d18,restoration of old buildings
36dd72a4a26939f9b0fe81f8689035e2d5c02258,restoration of monuments
7d4cecb80a87ab1315f5cfa267fb3c4d88756601,"radiators, industrial"
1ef80c8003cfb89472f5aec3bad7a0a1e5905dcd,"aerials, radio"
0e5f4788aff71ab4390f4dd0d1d0537a7fb809ef,ironmongery machinery for joinery work
eb6d01ade16c56eb0703e6c733ceca4d2610846e,ironmongery equipment for joinery work
3d7ce4e9fc2f27ce88c2a96818921f177b277add,"tables, cane"
fb57868f5c63c1b551122c7d21292765493b1dae,"chairs, cane"
c07609765bf1e09beb5ab0aafaaab6e5def0af9e,plant's material
2afe9cc93eb65c54a1aef5fccf9fa6de60ffa918,carpenting
6a00d0b9caaab2a8f51578c777356ba4b47024a4,destruction of civil buildings
1f32c9232ef612a7f58ed3adf8990e212389397b,destruction of industrial buildings
6020004d3107aa0ff271ddeaf64072c7a1eed82c,"metals, special"
8c163783563f1d9fc7560b3a53798de565d8d293,marketing of wine
c906a6f450c1e9134232e43f7978804fc6a68104,marketing of musts
ba7804a9c02494c723ef4bf44d7e4efbd8df71bd,spotting presses for tool production
c4f64864fc132905a18290bab9211a41c62583b7,spotting presses for mould production
e50182c7a839ff9fcffd8d0ee528dc13a7f5c13c,road asphalting
9b13e22d94ed402b661ee5664a589dc0b58bc98f,motorway asphalting
af2a82d57b94f57e405456fda8214f589a18dd51,bijouterie
797687182eb4e8f268c64b6c91fca542b5c1ba0e,brushes
db9b040738402e346d545516e7074a51b4e60b4a,container construction
9f125fc893d2c4448d9ac9e6ef229d29b2d670f9,apparatus construction
5630481db52fea158d6152490f7ce80618d11139,chilled airy products
bf1b90a46a798ca08d89b5573739291639b01818,chilled dessert packaging
f7772d3b7d3541423295d6896c4956251325af11,shock-resistant anchor
992bb6301a0c43a223d0a61d05294bd9ce48cbfa,"grains, livestock"
c70c79b668b8f7f5e1527bc8f62960f0e156c7ac,"grains, poultry"
e7525174d10c45b8429c706b21cb3b502e4ad284,"foundries, brass"
ff97992f2f57273d7693dd3aeaf2be6cf507a172,roads operation
5053c4a08e430474fed2225853a7dcc34751bfb3,motorways operation
d18665791736b23ac13fbeca96204610f280c584,motorways services
549bac827f07ffd6bc792758745678609acb8ee8,carton
8198000c03adc8858685757d6d7c2293f023875b,electric tracks
74e9fc2dcdfde776f94fc28dff2437f918295cf9,moulding of silicone
e12df491bdba493d297a21d876caf6077c112fb8,moulding of rubber parts
9f17ef6d4f9b0cef19c33cb123ecb36e7c2af988,welding equipment
5629f481adc8b84fe9860f01525ddb3e3ad8f865,soldering equipment
4737ebbc2972b2e8b01ddf68cd5c4535f579cdbb,soldering supplies
a7e9e49356f604a571c26c4e4423bbb8f4599d1c,stainless steel devices
898f1664ad431a44380b741c64175b1aed70276f,product ideas for the food industry
fa22ebb939d049fd2bfbe051b795f634716aa6c0,product ideas for the beverage industry
6386a42908c37e32bae8b444a2006a9413d19712,seafood
4b39be712f267710a5d53e45aa12a866d865bdd8,sellfish
f0e1e3020e92d3026946baff144d24e710c485a5,"potatoes, instant preparations"
f7a5c169322bfbde1225f449d48ed0b8af43fa75,"potatoes, mixes"
5903361c0664df74305af5a7f010035cb73ca8f5,diesel engines
284c26b104b43feec2a4adf69fb329e58bb4a131,diesel alternators
cbaeaa704aaf7d0f2ead3c50b35c346ec6c24905,glass manufacturing machinery
940395788f0043fe2b903d0e3365e242a0b74393,ceramic manufacturing machinery
04f72b5383fd58d55dc442ba6cb2027536e0ce1d,exhibitions accomodation
9a8c3a889078f6695ae2ee692b05221cd6a9a689,edge bander
defb6d05467f80e9a804d1a98f4298edd5b649e8,softwoods
973120d01093924236ac56447138c7f422842012,canvas for blinds
db698fb42468eabb465c9a8e100fc49aeaf384b7,canvas for covers
a560a7a0bdb645e5e07859b7182a592406013bf6,manufacturer of 100% cellulose board
4069f45566ff732b450b9f5385b8391fcf46a4fb,syklights windows
22e85bb39bfaa00214dabd48504f29709552cc17,activities for electronics
e5848bf49e154487edab1927b9318499b9c0ef81,"earthenware, crockery"
38abb2a980911aa08433ef147b7c29ceff152926,microfilter for compressed air
b4515376892a7b00210d09ab3acf52a7321afbcb,alarm for cars
b2b24f17737840a0c14f661c8f566726f75ec418,alarm for lorries
6320c0709f6e80b376a423eb3d12939359283b2c,new truck parts
bc94795830b153aafcfeb52f2d7e09c11d6359e7,beer taps
68087256ed70ed5813858d74244695bf865d3cb5,gantries
4faf90f7c4622fcb7b1c6c23ac6a21423a7c2b71,pregnancy pillow
12dbddb5769e30c2072a5063adb4b9bae2d28b87,breastfeeding pillow
a1a6bfe48abdd3bab026a85b07a3dc36e59133cc,gears mechanics
7738d268c16e7f984e3e0c968865e67296d5b321,"general mechanical engineering, aluminium"
845933f083231415c30372995dcc4faa9e230db0,"general mechanical engineering, titanium"
3db467fbd9d6fe561c86509da26c94f6f5671d64,costumes
a70e6d25450623e822c4b48bbf0d447169256261,disguises
4e703369257da9483363158ef283a5d4fcdd6211,springs for watches
373087417ade08655e2241ca065413f43de30f3c,springs for clocks
e2857d0df4bc705cb8d8bfaa16071f89e0c50382,lpg accessories for household uses
9f2bb29b3384dc57b6f069fd43b05fb3f7cd6b17,propane for household uses
c25c3e423df99667ec8ce1b5721f88e6669a55b9,screwdrivers for watchmaking
5def8029aa837c7454537e046df05ab67fb0a2cb,"passenger transport, motorcycle"
cd7b7beb5184e0531fd861647c95d43a14ba6679,food canning machinery
853f69d087ee07eb4b6709f1201a8f8c8398ad9f,preserving machinery
018aeabcb28a7e47b4104c491f2bd50a9db4a27b,labelling machinery
b166f78dea6282c50df8efd271e9b58bdc885029,air conditioning systems for cranes
9091d749f624de7731226baeb5311f727e8612c5,air conditioning for heavy vechices
5ce040d1bb1d82f7abeb4abde91a24413f4ee81a,goods forwarding
bc3d2f9886df8b0ff779d43b6ed5bb242d3e8e43,preparing compressed air
c01b3ae060f4846a7224d9d28a3512f1c36e4ca7,"punches, paper"
e330ce3f7a65f1c283e350add07e8a0ab7d25334,"punches, cardboard"
f4512a3bd431c04daf672b9411a875871993bff2,sports socks
458c405c3d242609db5efec76c79a36f31c058fc,sports stockings
b56b195f3bc46875d3004cf84687f9383184ac4b,"maintenance products, household"
1d5e561a40ed14aa5db5fd49877bc888d89c0f83,lavander bio
e09d741765183cc0d58bb3a3850adcefe4cc8d02,lavandin bio
e8438686dbcef00249299f50a507ae1a653d0060,three-phase ups
4252db651024fcb9554b52bbcbcb4430547581b0,equipment for flexography
ea71d722bc57ef4413a8b9d5b34d98b1deaffaf1,precision saws for working metals
3f8fd05e6bc13432fd89e5f36d0d88f17bc770b8,croppers for working metals
9c543e45a5f14f59148b022338eac32b84d2a9c8,retail of laboratory equipment
4bab72830000699c2d881d568fe96d327bd89989,medicine studies
35237f23b150ff07e428362ac471d776d2f20306,ergonomics studies
2a82314d64a0156a3ed56042e6cd3643d00d78dc,medicine research
f4ed3dd1b9e80c780a2f8be030e22368e003c780,ergonomics research
885c4c322e0e57c6e01857b71eacf54302d26720,woodworking equipment
