products_id,products_and_services,clustered_id
ecdffb7fca7b8315fcde5d375b208b6aa4de7e45,common steels ( basic ),9ba311cb230ed0464b54d764a1d8e66834484d5c
41d886e4c21d1870711dfd312fc04e30d2a5e07e,bevel gear sets,41d886e4c21d1870711dfd312fc04e30d2a5e07e
06ad7960edddd49e09b4ad0fb7a02f1860566c99,"bevel gears, ground",06ad7960edddd49e09b4ad0fb7a02f1860566c99
408bc020198a11c2a44cd09bcf7ede374e038e8c,structures for ski-lift plants,408bc020198a11c2a44cd09bcf7ede374e038e8c
6014a66133a12d7132e43b07a4bc4d483d6c55e7,elevator parts,6014a66133a12d7132e43b07a4bc4d483d6c55e7
cd17397d133be6ea636a11fe92789278b4398908,"textbooks, publishing",cd17397d133be6ea636a11fe92789278b4398908
b1e8c75556e99c4b095f1e981f3bb984fd4f644c,accident-prevention articles,b1e8c75556e99c4b095f1e981f3bb984fd4f644c
87c52873932214b8538da1cf559a3bc6e125c2eb,knee protectors,87c52873932214b8538da1cf559a3bc6e125c2eb
dac9b9c76940d21b98ccf3c90567b36a8326a403,knee pads,dac9b9c76940d21b98ccf3c90567b36a8326a403
8b629f6a1df7a822874f3eb096620de17c492d67,back support belt,8b629f6a1df7a822874f3eb096620de17c492d67
5e05d7e729630893ea84978cab99f0b65bd3ed25,work safety equipment for forestry,5e05d7e729630893ea84978cab99f0b65bd3ed25
58d1502239b7f72486b67015143986a54c8150de,quartz wrist watches,aee1499878585f72d5870ad2496e3e602b70c09f
faf88016fddc0934aae60a77b7b8d70f6b39cb21,automatic wrist-watches,aee1499878585f72d5870ad2496e3e602b70c09f
000d7c2107a146973ab640605866894fc8a8035f,modular orthodontic appliance,000d7c2107a146973ab640605866894fc8a8035f
028f245b6b05d002a91dbea9b016b5bb5fc10309,furnaces for melting glass,028f245b6b05d002a91dbea9b016b5bb5fc10309
8d8fda5aa909d5d492811c792401e92ae184e92d,flexible tanks,8d8fda5aa909d5d492811c792401e92ae184e92d
04fb1f227cb1ea7f1edc3030ba33a878f87afad7,waterproofing for pools,04fb1f227cb1ea7f1edc3030ba33a878f87afad7
76750b1f2675e381cd68d174b068c7d0c29d0a92,jams,76750b1f2675e381cd68d174b068c7d0c29d0a92
ca811d76b64d71e55fde2c0356190fa6ed5fd778,granite and similar products,e95cb71fe7a4b7504df02d2157f7e8f1bca2905b
8fad1679fc5837210c3f476c8c302607a1e97a41,mosaic outdoor flooring for industrial sites,8fad1679fc5837210c3f476c8c302607a1e97a41
49aa3c4ab0cb29b16808b032032798a0815b654e,flue terminal guards,49aa3c4ab0cb29b16808b032032798a0815b654e
add37b7dd9db13226c97b9a205e6ebbc58bb150c,al2o3 coating,add37b7dd9db13226c97b9a205e6ebbc58bb150c
ca8b90a81ab15f0ed4aa2dc8e4945a25f8e19251,cfc,ca8b90a81ab15f0ed4aa2dc8e4945a25f8e19251
9a0c62813130fd57a50cab71ad4e5ad2dd83ccb0,carbon composite materials,7599e5384b67f961643ab74d52cfebe91f154e5e
c65063d0ee8a81e604b64a15f803d175a61e6c00,carbon fibres,c65063d0ee8a81e604b64a15f803d175a61e6c00
07b65755e142feba68a9f879b5debb8012955933,isotropic graphite,07b65755e142feba68a9f879b5debb8012955933
6d36543f2f65cc3acd8dced59215866a51b02419,boat transport,6d36543f2f65cc3acd8dced59215866a51b02419
874a8b4dce65866f7f18d7441295fa5a3f55e726,transport by sea,7bab8bf329ffaa575cbb9e58e5612b093a74a16a
19b0ee7f3bf608f7aea8e32cb12482d79e2aad23,freighters,19b0ee7f3bf608f7aea8e32cb12482d79e2aad23
5aa7ed3ee7b65e8aaab00ca0071bcd19c1e3f92b,processing sheet metal,8e6ba6a497c70a3d92b49d8ac31127c72ed26640
5dd09722d5188cd830ef61f60edaa51ad09dd9fa,stainless steel polishing,5dd09722d5188cd830ef61f60edaa51ad09dd9fa
d0a105ec0be450d7cf54b12e335e194921004031,stainless steel hoppers,d0a105ec0be450d7cf54b12e335e194921004031
f26020ffcee1f76cf9efc9f6b4d4296efa14b754,reducers made from stainless steel,f26020ffcee1f76cf9efc9f6b4d4296efa14b754
b373ef4909dd27627c8752a57d8b797b32180caf,analysis measurements,b373ef4909dd27627c8752a57d8b797b32180caf
f899052229472e4d874fc1427a3cfc6ddcdeac46,stainless steel assemblies,f899052229472e4d874fc1427a3cfc6ddcdeac46
82a180f8c01adc99a23a00183aa29aa81f4c404b,stainless steel housing,82a180f8c01adc99a23a00183aa29aa81f4c404b
cb2d75816b753a9e2991cc66a128ace873505cb2,machine casing,cb2d75816b753a9e2991cc66a128ace873505cb2
38aba2c987aaf0bb3efae78dd124c989a5d05548,exhaust systems and extraction hoods,1892eaa4f07e815b562cb4a2c2c807c5f1ccdd89
860e1649b136b11c925ee0c18d1b427f00c5b8d9,band saw machines,860e1649b136b11c925ee0c18d1b427f00c5b8d9
36a7c1ab685da98978997cb039fb5099746f0ce6,log band saws,42a3c41f90e750044581e5fab1fff01e9dabba78
0cb7daf754bf910bf73257456306fa5f703257c6,threaded fittings,0cb7daf754bf910bf73257456306fa5f703257c6
42fee19ee310124c47b81ea1c755024e4814b501,welding fittings,42fee19ee310124c47b81ea1c755024e4814b501
b8499bde242d90caaaeec95396d26866f56af2db,"stainless steel profiles, rustproof",b8499bde242d90caaaeec95396d26866f56af2db
4e1fcc1a533a702ececbc2992d7ff7502b583b74,medlars,4e1fcc1a533a702ececbc2992d7ff7502b583b74
d56c938a706a14485fabedb9a7a8cbc900f85d20,organic packaging,d56c938a706a14485fabedb9a7a8cbc900f85d20
f6861f7d81a010ed75b1149d3fbf1fd91c37be86,pulp packaging,f6861f7d81a010ed75b1149d3fbf1fd91c37be86
0765b035e89548e9db556d9921646defd1b09f6c,sustainable packaging for the pharmaceutical sector,0765b035e89548e9db556d9921646defd1b09f6c
22988a143eb7f405699a84ce8899491710d9dbb5,sustainable packaging for the cosmetic sector,22988a143eb7f405699a84ce8899491710d9dbb5
1ca5129794ef6b0739d8e35314067c060a2274f4,sustainable packaging for the food sector,1ca5129794ef6b0739d8e35314067c060a2274f4
574506d96ab350072b7defd10f6486c4ebcdc868,sulapac®,574506d96ab350072b7defd10f6486c4ebcdc868
5c188497745ac5b52745ba781f82abb132398790,pulp injection molding packaging,5c188497745ac5b52745ba781f82abb132398790
f0ffdc9087df9e7ebdd3dc018e531e5d24f39b0b,hardwood logs,f0ffdc9087df9e7ebdd3dc018e531e5d24f39b0b
39a395a84bf8ea47139ee039174886c9410e4687,softwood logs,958b70b685e09d66cf9abd7ded9d46388579cb2f
5e85ce97e5cda9bce40344182c7a940126816591,direct current pumps,5e85ce97e5cda9bce40344182c7a940126816591
bd4f8bf355d99bf27e5e0f19af9d5cfd5be9ab2d,piston air pump,bd4f8bf355d99bf27e5e0f19af9d5cfd5be9ab2d
150df2313fbf3dce7d26625f530834b98ac0cf97,mechanical fixing tools,150df2313fbf3dce7d26625f530834b98ac0cf97
0b67083405c45d42d271d364ca42e3e8385a087f,positioning feet,0b67083405c45d42d271d364ca42e3e8385a087f
4865882fea539530788c4ca5dd7c9b05df6de224,inox levelling elements,4865882fea539530788c4ca5dd7c9b05df6de224
5010437e9f99c8227ec9da9d6f47bd444f4c7a18,rubber vibration absorbers,5010437e9f99c8227ec9da9d6f47bd444f4c7a18
99f8e572b1b6576d1e064b8145a4c247fb9add5f,levelling shoes (levelling elements for machines),99f8e572b1b6576d1e064b8145a4c247fb9add5f
c9778e0a33a3f9b7b225612794179c0ed9cfffa3,insulated panels,c9778e0a33a3f9b7b225612794179c0ed9cfffa3
e7a8cc2143fcacb9359f7c854a512e0aa1efa6e6,aluminium positioning feet,e7a8cc2143fcacb9359f7c854a512e0aa1efa6e6
896813204338e2872d9fde4d10c988ac252ea9e6,stainless heavy-duty wedge,896813204338e2872d9fde4d10c988ac252ea9e6
8fa00d02f3f61b5649c9a60c344e69c311102b8d,positioning elements,8fa00d02f3f61b5649c9a60c344e69c311102b8d
5e4ad1f1753d1092a3e803c44a361fbe864f117c,movable stages,5e4ad1f1753d1092a3e803c44a361fbe864f117c
6458167d880258c37d4f255a7f9cd137af1540ee,stages for parties and events,bf3b770c1f6a4759d2e91332a1b5974a55d2d28a
31f81e51744b7208b59d3d40a628fc45893ad538,stand fittings,31f81e51744b7208b59d3d40a628fc45893ad538
355c6915844ff98feb0c30a0a35d6d8bc8f4a48e,stands,355c6915844ff98feb0c30a0a35d6d8bc8f4a48e
fa597305de6d8fcf8ee75ee900f30cd06f77cd3c,silicone sealants and adhesives,c7b823955010a76a98fb2fa0249345d4393e8941
ad402e36f14541b60fe7945df90b765304c77d79,butyl sealing strips,ad402e36f14541b60fe7945df90b765304c77d79
034f55790cabc60af2ba426b9f6f739e63639509,sealant guns,034f55790cabc60af2ba426b9f6f739e63639509
6b9f6ee4ac04c6adffe790c4057d2c90e6c70d9b,film adhesives,17c64ef63005a8268d308c7e645ef6b0f6e22b46
7bb2532d84575fdb5bb1c700a264be919acc4558,sealant,7bb2532d84575fdb5bb1c700a264be919acc4558
c8743f3d223dc087586328d43924ac97770f5516,glazier's putty,c8743f3d223dc087586328d43924ac97770f5516
4cac617b1e9de55653771dab35da1fbb7d10a7b7,industrial components,4cac617b1e9de55653771dab35da1fbb7d10a7b7
da500dfa59d26b820a2b946d81763b5d77310e85,"cnc turning, milling and drilling centres (combined)",8aca0decc5ae9ab22843d15183857819eec8abdc
2a1e7e0a3714bb6c603fd928fb29c137190d021e,cnc turning and milling centres (combined),2008dbaadf5b375e3a333efe879be46e9932a8b0
b8d63e4ff46815072b9ecd793f47489d415c23b9,vehicles shipped by boat,b8d63e4ff46815072b9ecd793f47489d415c23b9
482d56649cbd39c520755e4e8100490b99e106fb,smoking prevention therapy,482d56649cbd39c520755e4e8100490b99e106fb
80348513e0d1068f2c5d328041de21942c2d2cfe,business travel articles,80348513e0d1068f2c5d328041de21942c2d2cfe
cd4682ef700fbcf9eacd883e406d814f0758ebc4,new and used tower crane rental,da9f71c87c9d8602d46a261c09a0ef2271bf3ede
f273d7aa6a470bdee04ace97a1ad3c008d982c79,peeling machines and systems,c7b7d6365937328fee2a3ea3f9633ba4409c6d18
c3687632f2bcd4227bfa738eda818e7130b6dda2,books for young people,c3687632f2bcd4227bfa738eda818e7130b6dda2
83bf8e3985077f9f98d568b3ed6bb115e2c2590a,elevators and car-lifts,ec57fe2f69da0e2c40ab8ba3a6f8e3118e612ab4
151378379adbeaf93261f1c884d5a508b539d093,laser meters,151378379adbeaf93261f1c884d5a508b539d093
ddd506d3a721d57f9dd75d96cd157910aeb9f931,"machines for production and working threads, screws, bolts, nuts and rivets",1a625c9dafed8b55b5e07ec4f13e0df7d7d6b6a2
c7a559da7a05445466ec7f1c2a6bafbef2925a3f,barcodes,c7a559da7a05445466ec7f1c2a6bafbef2925a3f
faad63eb96a1f33f23f2475599d4a042a8737fd3,installation design and implementation,797efd83f8c15deef7f4d4762a8c92d8b5a9305f
380118f33af42d37bf086ca5f482468624881ffa,trekking,380118f33af42d37bf086ca5f482468624881ffa
5687a51f88684587a5b8eb584362847e6bcc8db7,photo workshops,5687a51f88684587a5b8eb584362847e6bcc8db7
8ece837c43a8339b20b5442f46e818d794129663,photography courses,8ece837c43a8339b20b5442f46e818d794129663
8cdd9903bc940007cd29230741a29e847f712821,online advertising,8cdd9903bc940007cd29230741a29e847f712821
de3a223f0dd945bda5579f10ab3a328ad542be26,food processing industry,de3a223f0dd945bda5579f10ab3a328ad542be26
50346bad1ea22c3b0495b76ab8b7f9918ef17dfa,food machinery,50346bad1ea22c3b0495b76ab8b7f9918ef17dfa
796a0eb5f76bec77e7168dc4f5edd174e6837f51,machinery manufacturers,796a0eb5f76bec77e7168dc4f5edd174e6837f51
731f0d78447c8c9d4041b11824c2f7a2ba1025c0,decorative photo tiles,731f0d78447c8c9d4041b11824c2f7a2ba1025c0
1464e20db5623b4cffddf285760f984b85784257,leather covers,1464e20db5623b4cffddf285760f984b85784257
d0cf53dc8f104d87e09bf58dcd2b48f3da3a4dae,boat coverings,d0cf53dc8f104d87e09bf58dcd2b48f3da3a4dae
cad71a37820f4794f1073beaa3a2896be95d986b,insect repellents,cad71a37820f4794f1073beaa3a2896be95d986b
ed5a6e3c203d8af34290f7e15915191651a4dfcd,rat extermination for buildings and environments,ff6b2966f48bd92b7cca14e605005e0a886c7034
69b325d6346c1a5cec707c7aa4d50ee01b8a9841,profiled sheets - ferrous metal,cb3072f4c8bd3be0375179657e62ca9078a35d97
ceb1673ebe14709ff1d81ac486e7f5fdcedb14d8,manual retractable terminals,ceb1673ebe14709ff1d81ac486e7f5fdcedb14d8
a1fb5b5c96e26aa6c776e5101c0ea92eca90bf86,aluminium chrome,a1fb5b5c96e26aa6c776e5101c0ea92eca90bf86
021bc2d2792df2f91c4f8bbada71d77e98fc21d1,customised tube cutting,021bc2d2792df2f91c4f8bbada71d77e98fc21d1
ff5a7f7295ba9d333bfb3ff1eb508393f9bed9a6,containers for collecting,ff5a7f7295ba9d333bfb3ff1eb508393f9bed9a6
8a9ae6849bb078ee728c51f332ea4d4fda7dd75e,mobile cleanroom,8a9ae6849bb078ee728c51f332ea4d4fda7dd75e
3ee8f5e82696a76c0535269ed80d23788d96aad6,nets and articles in artificial and synthetic fibre net,e3e7c7be36acfe46c97ef2c3ccc470475d032134
e23b0072a53e264f73394926120e8f0b0d995580,plastic bags and film for the food and canning industry,f4041df2521d62b502b8a766ba931c1c065060e1
67a6bab8dde00e14b9b08f06af19105d4828527b,international transport agency,67a6bab8dde00e14b9b08f06af19105d4828527b
65acf0a7ced564a4880cf946224e60b745d3d631,hub,65acf0a7ced564a4880cf946224e60b745d3d631
55354e12b46bd80b59a234582e7335e89473d1fa,tube assembly,55354e12b46bd80b59a234582e7335e89473d1fa
93b0c767215643b8386482f086e29c19cd3b2c89,standard mechanical components,93b0c767215643b8386482f086e29c19cd3b2c89
ec95625fd0bf6b0598aa8dcc7be08cf1ad689c83,product innovation,ec95625fd0bf6b0598aa8dcc7be08cf1ad689c83
dd2490af60050cc3f88d08a988a660044cbea6ee,precision mechanical tools and industrial supplies,df10be53c420b435899513a8b1c6767fa6335bf4
b9864a5d92074e5e2b789ca18517c0fa7b93e714,industrial subcontracting work,b9864a5d92074e5e2b789ca18517c0fa7b93e714
148496b2f978f2f7e96fda2bafe91b5f64a0ea5f,modular clamping system,148496b2f978f2f7e96fda2bafe91b5f64a0ea5f
e51dfb2148d2fa71d203695ca9e92ec1c7fa31a8,pneumatic clamping system,e51dfb2148d2fa71d203695ca9e92ec1c7fa31a8
58dc54549ea08e802a5bb0f37ce1fb0d31353bc8,branch choppers,58dc54549ea08e802a5bb0f37ce1fb0d31353bc8
43b767fd63b188330d3481c27ca48131f67fd42a,acidifier,43b767fd63b188330d3481c27ca48131f67fd42a
5cd72751a65f4afb9ac0df34d520d12de9e5f139,synthetic thickeners,5cd72751a65f4afb9ac0df34d520d12de9e5f139
4dfcdeeb6d904a986d78fffeb98eb297a7c93320,agave syrup,4dfcdeeb6d904a986d78fffeb98eb297a7c93320
a315397b1cba43ff520e21e290eef620fb4629e5,pan release,a315397b1cba43ff520e21e290eef620fb4629e5
489772fda16d8da277708bea62159954c66510db,carbon fuel,489772fda16d8da277708bea62159954c66510db
51217f1931dc4449ee28550f735d1db781293d36,heating fuels,51217f1931dc4449ee28550f735d1db781293d36
262002f61df50fb7f431d320468ecf5c9fcb27c1,liquid fuel heaters,262002f61df50fb7f431d320468ecf5c9fcb27c1
71238f0a84f7e829eda2b0ec9f83e39332b15754,dehydrated mango,71238f0a84f7e829eda2b0ec9f83e39332b15754
3135667f432a3b419705e6e3862b346429613ae8,pointers,3135667f432a3b419705e6e3862b346429613ae8
04a3e34251b0053b157638329bc7126b2cae8079,filtering units for water systems,04a3e34251b0053b157638329bc7126b2cae8079
9f6f60f65f71e00d3c9b774db33a967003795e27,activated carbons for water filtering plants,9f6f60f65f71e00d3c9b774db33a967003795e27
bd30b22e939f37f8ea82a5947464ce4f8eefba79,heated stretch ceiling,bd30b22e939f37f8ea82a5947464ce4f8eefba79
73337eefac6b10357c8dc9c9b390b4234a33029a,perforated stretch canvas wall,73337eefac6b10357c8dc9c9b390b4234a33029a
7b28268618b27af51da1223eed1f5966155b79b1,additives for engines,7b28268618b27af51da1223eed1f5966155b79b1
fb63999c0a36cb5166deb82634f412c162a6ba59,lubricantoptimizer,fb63999c0a36cb5166deb82634f412c162a6ba59
41ee976c23a2b120cfe23510fc3ac1c57e91d8b3,nanotechnology,41ee976c23a2b120cfe23510fc3ac1c57e91d8b3
6be5504ca4a3fc633db85b6f33c3883a1b19455c,berth rental and sales,c4f1bc09cdf3e1c50f28c515ce79a8595350dbf7
f76b1d585d21100fc361bac078dfca7eb1a2a895,inflatable boats,f76b1d585d21100fc361bac078dfca7eb1a2a895
0673ea259be624b2523a79df4fa2f0067125779a,vespas,0673ea259be624b2523a79df4fa2f0067125779a
ad7fbeb7b6a760f5dc5e7678677fd44962bbfdc5,interior fittings for vehicles,ad7fbeb7b6a760f5dc5e7678677fd44962bbfdc5
6897a4431d66ae133629b3112d2a210c850c1fa3,machines for producing wooden boxes,6897a4431d66ae133629b3112d2a210c850c1fa3
523a2cf40a16c853427519a5ed6fcbbd664833ba,smart home,523a2cf40a16c853427519a5ed6fcbbd664833ba
1ebdc6933d5841653633f45cfbaed3cec58861ea,table centre-piece,1ebdc6933d5841653633f45cfbaed3cec58861ea
502ba942f4640aeb38a6e6e4795b46f41a6aa585,beauty products for the face,502ba942f4640aeb38a6e6e4795b46f41a6aa585
26b219fd39b2f694b01942621f5d2b98ff4fe789,"cybernetics, industrial",26b219fd39b2f694b01942621f5d2b98ff4fe789
d6ec14ddfab6ab40d8d37775942d515d2eb97c86,surface protection netting,d6ec14ddfab6ab40d8d37775942d515d2eb97c86
98e57a8265a21875995c0d04bee30551ce924128,pallet nets,98e57a8265a21875995c0d04bee30551ce924128
87550576b621115a2efb7bdf36c6e0e30d456182,tubular mesh,87550576b621115a2efb7bdf36c6e0e30d456182
3aaaf889eb619b194ea0644c01889ab5cbe07394,plastic packaging nets,3aaaf889eb619b194ea0644c01889ab5cbe07394
bd43121e09afdb7ebb029f1f011f45925984acc8,christmas tree packaging nets,bd43121e09afdb7ebb029f1f011f45925984acc8
f0ed56828321b3a32e6b20e56461cff40ee1fd85,tool protection netting,f0ed56828321b3a32e6b20e56461cff40ee1fd85
33d4cda829d368982a5de4d1124f0757b92d1ce9,heat protection mats,33d4cda829d368982a5de4d1124f0757b92d1ce9
df0782da75dffd46aedd552999fefda4e02c9f53,heat resistant fabrics,df0782da75dffd46aedd552999fefda4e02c9f53
4905b3dc3e676ba17c0381eb2a2635fbaa9b48f6,heat-resistant signs,4905b3dc3e676ba17c0381eb2a2635fbaa9b48f6
39739bca1103de5338ce9ba8d5768b32be51dbd9,exhaust gas pipes,39739bca1103de5338ce9ba8d5768b32be51dbd9
113eb7330723a595e74fa09e06f50d4444366e8f,exhaust pipes,113eb7330723a595e74fa09e06f50d4444366e8f
af6ab4ef1c0cf9c0d290cd5fdb2ccb0fa71d4264,inked ribbons,af6ab4ef1c0cf9c0d290cd5fdb2ccb0fa71d4264
7665cc1db8fc7851342c67462aa7065c8c792728,mozzarellas,7665cc1db8fc7851342c67462aa7065c8c792728
ac08490a2c79aa7fedd5e3de1e54433c33a0eb39,sensors for contactless position measurement,ac08490a2c79aa7fedd5e3de1e54433c33a0eb39
fb4f668a1f8a1c57877de0b63ddd821544cb16e4,"travel gauge systems, contactless",fb4f668a1f8a1c57877de0b63ddd821544cb16e4
77e063314ac639efa01d0634d979b4377f512082,precision position sensors,77e063314ac639efa01d0634d979b4377f512082
b5b625227afcb3503b6185d85d07293b769423c2,measurement transducer,b5b625227afcb3503b6185d85d07293b769423c2
467f01494befe33a678d5a4b145293b5973fb15f,precision potentiometers,467f01494befe33a678d5a4b145293b5973fb15f
6eb72a873a84c51c96b3c9145aaa6252c5ab4ed3,optical sensors,6eb72a873a84c51c96b3c9145aaa6252c5ab4ed3
7891ab6f97a05f15bad3d2c0c28572062511152f,customer-specific sensors,7891ab6f97a05f15bad3d2c0c28572062511152f
9893a7e8b293b8407af2f24041e11d96f8ff0291,"sensors, inductive",97c68afc9feee97d1aa825198f63c3b94fdeb9b3
f68ae9999e768442cc9f6d47d5e39e41d62696f4,welding gas extraction hoses,f68ae9999e768442cc9f6d47d5e39e41d62696f4
222573c8fb6c372717d509f50acf97400ad3c15a,"post-combustion systems, catalytic",222573c8fb6c372717d509f50acf97400ad3c15a
77a12187f7ce4f437e774934323e1085c243be43,welding fume filter systems,77a12187f7ce4f437e774934323e1085c243be43
368c17a60a3378bebf9522e10548d946b797ef32,particulate matter extraction systems,368c17a60a3378bebf9522e10548d946b797ef32
698fcc0923194d4a1811f47b03259d55b1fa923d,phenolic resins,698fcc0923194d4a1811f47b03259d55b1fa923d
a321112892c47d8225ebb05fa84025f478b4dae7,sheet metal assembly,a321112892c47d8225ebb05fa84025f478b4dae7
0bb34bf7d42721cd8a0d3429028acd7473ab9ea5,dry wine,0bb34bf7d42721cd8a0d3429028acd7473ab9ea5
59de3016b57b6ad7eb9dcd655a7f01f3864e1f8a,fibreglass needle mats,59de3016b57b6ad7eb9dcd655a7f01f3864e1f8a
aa347e4f79c05a629e2849a0b12897946aa0752b,vehicle mufflers,4d7a239f4f4b90c9cfc46a561b768b808568d1df
5e7a438efd47333c7e0c5cd5c3683f86feecd828,bending machine,5e7a438efd47333c7e0c5cd5c3683f86feecd828
2116e5f94628e6ede342a93acc2700ad30391724,bending machine tools for profile iron,2116e5f94628e6ede342a93acc2700ad30391724
af6eee68249dee6311abec6dde247d9061f92d9a,"ores, ferrous",af6eee68249dee6311abec6dde247d9061f92d9a
36a3bbe0659d5cf5e918a70a1da0c90ff6a33ba9,farm,36a3bbe0659d5cf5e918a70a1da0c90ff6a33ba9
c71c3500c820cb59d28cb9db460a24650aa8bb7c,geomembranes,c71c3500c820cb59d28cb9db460a24650aa8bb7c
7868b1a621f4e58ecd8757677c72a8c16c35f365,broad beans,7868b1a621f4e58ecd8757677c72a8c16c35f365
65609f79576dbfa4ff06e0ccb024ce4655a792f9,"furniture covers, plastic",65609f79576dbfa4ff06e0ccb024ce4655a792f9
1e0e82d2c3ab31e90c153539942c98f6321799ad,hazelnut trees,1e0e82d2c3ab31e90c153539942c98f6321799ad
956903d42776eb9e0260e4a4ed6aeef5b178f391,walnut trees,956903d42776eb9e0260e4a4ed6aeef5b178f391
f536e1aefb072152e7c9a9852d045b712c08f96d,premixes for pigs,f536e1aefb072152e7c9a9852d045b712c08f96d
8ab2eec651b37cee6e24bfcd18cef9f9e4466afe,fulvic fertilizers,8ab2eec651b37cee6e24bfcd18cef9f9e4466afe
6597f806d6d2397caf6bb1267f08ef2c7440e97a,beauty supplements,6597f806d6d2397caf6bb1267f08ef2c7440e97a
ac11fe4fd039e1687d1030edd2c608ce7c02c5a8,clinical nutrition,ac11fe4fd039e1687d1030edd2c608ce7c02c5a8
a56d73ec6decd93546c98e4d46e33cd665ff4338,medical nutrition,a56d73ec6decd93546c98e4d46e33cd665ff4338
a701e1d13879b9d650c1b5e980eb3de7a9dd8790,nutrition advices,a701e1d13879b9d650c1b5e980eb3de7a9dd8790
7b5f73e47681fc5f8fe640cc9e29122f970b0b58,root cause problem solving,7b5f73e47681fc5f8fe640cc9e29122f970b0b58
67a241a39308fc1076212bad7db8334dfb3bfea1,therapeutic listening,67a241a39308fc1076212bad7db8334dfb3bfea1
3fed048269ea177b0d4129fc224fe1d3ff80fe64,health coaching,3fed048269ea177b0d4129fc224fe1d3ff80fe64
097a60737373a93eef1406bf77a82dae1dac6254,plastic packaging for salads,097a60737373a93eef1406bf77a82dae1dac6254
0026e620f4eb15ff309e1ae741c775ef46266f22,freeze-dried fruits,806f7ead3c32cbcfd15793bd10fa73a572e95fee
111e3715d9707d9c1f0e721db59bef603963b877,organic fruits,b17dcd54b532b53718dafddc839a26bb6f4965fa
4c7261d1409ea6d476fcd20a19871a308b7aa98b,fruit mixes,4c7261d1409ea6d476fcd20a19871a308b7aa98b
834316efaf84e1f4ae76e313d93fcbba6af34536,raspberry powder,834316efaf84e1f4ae76e313d93fcbba6af34536
22a24c49085ce07d31cb6a8de11b02923d16b8f2,in-house laboratory,22a24c49085ce07d31cb6a8de11b02923d16b8f2
42aacc4afda53c3459496113335607871638d8c3,chocolate factory chocolate lollies and bars,5c2a29ce7ec11a5c3f558b76012bcca560c1e22d
dde816538bc015a3ac28e051ea95c02c4ec53729,natural polymers,dde816538bc015a3ac28e051ea95c02c4ec53729
5109c2946806bc2618fd39d49679dabb52970cfa,import-export of raw materials,c1a46deb07a534bc4f1d87cbb7014023d338b52c
ca128586eaf9a923f1ec1990502b5cfc772f5122,calcium carbonate producer,e3858ee1b8e7812405deb21a63ff5c721bc04b73
91a14b1adc32c87cbaa54d46b233dc92a8953f72,supplier of water treatment solution,91a14b1adc32c87cbaa54d46b233dc92a8953f72
45bde936fa9631c5c763679c4d927706a8ca22df,natural water softening solution,45bde936fa9631c5c763679c4d927706a8ca22df
42595ed861705d9d347a4cae7420b3025bf09bec,natural swimming pool treatment solutions,42595ed861705d9d347a4cae7420b3025bf09bec
65a325b00b23aa869a2cec2e61b3eb5051f47a78,floor waxes,65a325b00b23aa869a2cec2e61b3eb5051f47a78
904827fe6278265b196dea3ac1e32dfae72f94cc,metallized waxes,904827fe6278265b196dea3ac1e32dfae72f94cc
dc1f6c4fefec4577751e7dc712842cf167361fc7,wire strippers,dc1f6c4fefec4577751e7dc712842cf167361fc7
05d26767fb594bb276d55b08984a0e001b98019e,manual plate shears,05d26767fb594bb276d55b08984a0e001b98019e
87a447c70e3522598d0d3870f934acfb6cd2b84c,bolt cutters,87a447c70e3522598d0d3870f934acfb6cd2b84c
958a9a80973f5e897f89546508adcb875a749fb2,electrician's tool,958a9a80973f5e897f89546508adcb875a749fb2
7dd8a29d942aaabf5979f94030f990b28dab1f77,assembly tool,7dd8a29d942aaabf5979f94030f990b28dab1f77
16fb7b77dad9fa804301be86fd71da75b242139c,pipe benders,16fb7b77dad9fa804301be86fd71da75b242139c
7bf444984f0e93e4790d641db3fe4dbf3e6103a3,diagonal pliers,7bf444984f0e93e4790d641db3fe4dbf3e6103a3
9cc479a770727ff1234576423fb90ded338cd6a9,quality tool,9cc479a770727ff1234576423fb90ded338cd6a9
c152318094ef7d329c0b4ec63fa958805ff31743,fournisseur,c152318094ef7d329c0b4ec63fa958805ff31743
6682ae073a8f2aebff6918c9b68791accb8a1bc3,cutting boards,6682ae073a8f2aebff6918c9b68791accb8a1bc3
6c1a9e8c152b90f50b3dec06f7e3dc4eb79ba8da,lubricants for military applications,6c1a9e8c152b90f50b3dec06f7e3dc4eb79ba8da
ec9fd8286645b0050e0f95fc670936f2a1c149a2,hydraulic fluids,ec9fd8286645b0050e0f95fc670936f2a1c149a2
ed9d3ec0656d1dbd2e3479ed24faff520b30fe1f,automobile radio antennas,ed9d3ec0656d1dbd2e3479ed24faff520b30fe1f
cdf5906fa1de03600981b76a2ce12fe07d5532e1,left hand drive,28e92eb5a8362aae2eded373d83588faa4f18681
033d5cde7437ea8ac9a02f850f810ede167b7627,left hand drive cars,28e92eb5a8362aae2eded373d83588faa4f18681
29e4d32e64cf93cd44f34faaa35c8835425fde60,glass lenses,29e4d32e64cf93cd44f34faaa35c8835425fde60
f050795bf2bb32a810548379c572cbf7d0e09a0d,"lenses, loose",f050795bf2bb32a810548379c572cbf7d0e09a0d
f02a355f9e1818677d5c938be42a50d2749ed0bb,infrared optics,f02a355f9e1818677d5c938be42a50d2749ed0bb
